BASE_YM,CL_NM,TRRSRT_NM,TRRSRT_ADDR,SCORE_VALUE,MOP_CN,REGIST_DE
202308,테마파크,소인국테마파크,제주 서귀포시 안덕면 중산간서로 1878,0,"구경,의향,유모차,제주,아기",20230815
202308,테마파크,소인국테마파크,제주 서귀포시 안덕면 중산간서로 1878,0,아이,20230815
202308,테마파크,소인국테마파크,제주 서귀포시 안덕면 중산간서로 1878,0,"시간,정신,사진,구경",20230814
202308,테마파크,소인국테마파크,제주 서귀포시 안덕면 중산간서로 1878,0,"구경,가을,여름,아이,추천",20230813
202308,테마파크,소인국테마파크,제주 서귀포시 안덕면 중산간서로 1878,0,"시간,아이",20230810
202308,테마파크,소인국테마파크,제주 서귀포시 안덕면 중산간서로 1878,0,"기억,열차",20230810
202308,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,,20230831
202308,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"입장료,완벽,생각,후회,비만",20230831
202308,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,카페,20230830
202308,테마파크,제주돌문화공원,제주 제주시 조천읍 남조로 2023,0,"초록,잔디,생각,힐링,산책로",20230824
202308,테마파크,제주돌문화공원,제주 제주시 조천읍 남조로 2023,0,"다리,전기",20230824
202308,테마파크,제주돌문화공원,제주 제주시 조천읍 남조로 2023,0,"가격,스팟,사진",20230822
202308,테마파크,제주돌문화공원,제주 제주시 조천읍 남조로 2023,0,,20230817
202308,테마파크,제주돌문화공원,제주 제주시 조천읍 남조로 2023,0,"제주도,이야기,옛날,제주,해설사",20230817
202308,테마파크,제주돌문화공원,제주 제주시 조천읍 남조로 2023,0,"산책,전기,코스",20230815
202308,테마파크,제주돌문화공원,제주 제주시 조천읍 남조로 2023,0,,20230813
202308,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,체험,20230831
202308,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,볼거리,20230830
202308,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,"귀몽흥,공연,다음",20230830
202308,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,"어른,방문,아이,다음",20230828
202308,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,"키오스크,땡볕,열정,할인,방문",20230828
202308,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,"체험,바닥,고생,친절,조심",20230828
202308,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,"행복,시간,관리",20230828
202308,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,"더위,기분,인사,재미,공연",20230828
202308,테마파크,카멜리아힐,제주 서귀포시 안덕면 병악로 166,0,"추천,겨울",20230831
202308,테마파크,카멜리아힐,제주 서귀포시 안덕면 병악로 166,0,이쁱거,20230831
202308,테마파크,카멜리아힐,제주 서귀포시 안덕면 병악로 166,0,"사진,가을,마지막,산책,정원",20230831
202308,테마파크,카멜리아힐,제주 서귀포시 안덕면 병악로 166,0,가격,20230830
202308,테마파크,카멜리아힐,제주 서귀포시 안덕면 병악로 166,0,"자연,사진,카멜리아",20230830
202308,테마파크,카멜리아힐,제주 서귀포시 안덕면 병악로 166,0,"굿즈,겨울",20230830
202308,테마파크,한림공원,제주 제주시 한림읍 한림로 300,0,"머리,걱정,천장,공작새,길가",20230831
202308,테마파크,한림공원,제주 제주시 한림읍 한림로 300,0,"공원,한림,대신,폭우,우산",20230830
202308,테마파크,한림공원,제주 제주시 한림읍 한림로 300,0,,20230828
202308,테마파크,한림공원,제주 제주시 한림읍 한림로 300,0,"가족,사진,방문,수목원,연인",20230828
202308,테마파크,화조원,제주 제주시 애월읍 애원로 804,0,"비만,ㅜㅠ쫄보,용기",20230831
202308,테마파크,화조원,제주 제주시 애월읍 애원로 804,0,"먹이,아기,만족,관리,다양",20230831
202308,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,"가족,얼굴,자체,그림,사랑",20230826
202308,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,"그림,등장,작가,이중섭,유명",20230826
202308,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,작품,20230824
202308,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,시간,20230823
202308,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,,20230822
202308,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,"그림,제주도,이중섭,처음",20230822
202308,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,"아이,관람",20230820
202308,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,전시,20230820
202308,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,"작품,다양",20230820
202308,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,"기분,요정,방문,개인,제주",20230831
202308,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,"입장료,산책,삼다",20230831
202308,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,산책로,20230830
202308,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,"돌맹이,사랑,산책,비자나무,나무",20230829
202308,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,산책,20230829
202308,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,힐링,20230828
202308,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,"산책로,비자",20230828
202308,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,,20230827
202308,자연,만장굴,제주 제주시 구좌읍 만장굴길 182,0,"모자,천장,동굴,용암,우산",20230829
202308,자연,만장굴,제주 제주시 구좌읍 만장굴길 182,0,신비,20230829
202308,자연,만장굴,제주 제주시 구좌읍 만장굴길 182,0,,20230829
202308,자연,만장굴,제주 제주시 구좌읍 만장굴길 182,0,"더위,관람,만장,정도,왕복",20230827
202308,자연,만장굴,제주 제주시 구좌읍 만장굴길 182,0,"개통,구간",20230827
202308,자연,만장굴,제주 제주시 구좌읍 만장굴길 182,0,"바닥,후레쉬,운동화,동굴,슬리퍼",20230826
202308,자연,만장굴,제주 제주시 구좌읍 만장굴길 182,0,"만장,독특,생각,경험,추천",20230824
202308,자연,만장굴,제주 제주시 구좌읍 만장굴길 182,0,여름,20230822
202308,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"오후,일출,고집,시간,일출봉",20230831
202308,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"심장,나이,정상,바람",20230831
202308,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,일출,20230829
202308,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,,20230828
202308,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"일출,일출봉,바다",20230828
202308,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"최고,일출봉,쉬세요,정상,성산",20230827
202308,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"경치,주차장",20230826
202308,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"일출봉,성산,경관,바다,길목",20230824
202308,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"관람,무료,일출봉,전망대,올리가",20230823
202308,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,아기,20230824
202308,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,"체험,아이",20230815
202308,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,아이,20230814
202308,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,"아기,경험",20230813
202308,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,"체험,가구,아프리카,아이,갔아요",20230812
202308,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,아프리카,20230810
202308,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,"기대,전시,힐링,다음,미술",20230809
202308,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,"의미,경험,아이",20230809
202308,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,"외관,어른,건물,유익",20230805
202308,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,"체험,몰두,특색,제주",20230823
202308,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,"체험,피자,볼거리,무료,일인",20230823
202308,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,"중문,위치,친절,접근",20230819
202308,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,"편리,체험,예매,주차,아이",20230815
202308,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,"마카롱,친절",20230814
202308,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,"사진,나선,완성,구입,정보",20230813
202308,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,"초콜릿,가격,체험,아이,곡성",20230813
202308,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,"체험,가격,누나,사진,초콜릿",20230812
202308,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,"체험,만원,초콜릿",20230812
202308,레저관광,마라도가는여객선,제주 서귀포시 대정읍 송악관광로 424,0,"예약,할인",20230828
202308,레저관광,마라도가는여객선,제주 서귀포시 대정읍 송악관광로 424,0,"마라,국토,하늘,감상,남단",20230825
202308,레저관광,마라도가는여객선,제주 서귀포시 대정읍 송악관광로 424,0,,20230825
202308,레저관광,마라도가는여객선,제주 서귀포시 대정읍 송악관광로 424,0,"경치,짬뽕,짜장면",20230824
202308,레저관광,마라도가는여객선,제주 서귀포시 대정읍 송악관광로 424,0,"가족,시간,감사",20230824
202308,레저관광,마라도가는여객선,제주 서귀포시 대정읍 송악관광로 424,0,"조건,멀미",20230824
202308,레저관광,마라도가는여객선,제주 서귀포시 대정읍 송악관광로 424,0,"마라,구경,바깥,실내,아쉬움",20230824
202308,레저관광,마라도가는여객선,제주 서귀포시 대정읍 송악관광로 424,0,"화보,이상,시간,부족,짜장면",20230819
202308,레저관광,마라도가는여객선,제주 서귀포시 대정읍 송악관광로 424,0,"마라도,짜장면,배타요쓱,선착장,시간",20230818
202308,레저관광,마라도가는여객선,제주 서귀포시 대정읍 송악관광로 424,0,"입장료,공원,승선,별도,결제",20230816
202308,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,"여행,평일,준비,방문,토끼",20230831
202308,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,"산책,볼거리",20230831
202308,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,"보냈습니댜,사진,였습니댜,최고,행복",20230831
202308,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,,20230830
202308,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,인섕,20230827
202308,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,포토존,20230827
202308,테마파크,방림원,제주 제주시 한경면 용금로 864,0,,20230825
202308,테마파크,방림원,제주 제주시 한경면 용금로 864,0,"산책,정원,캐릭터,정성",20230815
202308,테마파크,제주무민랜드,제주 서귀포시 안덕면 병악로 420,0,"다음,아들",20230831
202308,테마파크,제주무민랜드,제주 서귀포시 안덕면 병악로 420,0,"무민,키티,스타일,취향,초등학생",20230830
202308,테마파크,제주무민랜드,제주 서귀포시 안덕면 병악로 420,0,"체험,외부,아이,제주,여행",20230830
202308,테마파크,제주무민랜드,제주 서귀포시 안덕면 병악로 420,0,"포토존,만족,무민,장소",20230830
202308,테마파크,제주무민랜드,제주 서귀포시 안덕면 병악로 420,0,"기프트,사진,힐링",20230830
202308,테마파크,제주무민랜드,제주 서귀포시 안덕면 병악로 420,0,"굿즈,기분,무민,상품,깔끔",20230829
202308,공연전시,감귤박물관,제주 서귀포시 효돈순환로 441,0,"음료,카페",20230826
202308,공연전시,감귤박물관,제주 서귀포시 효돈순환로 441,0,"단맛,카페,사장,혜자,감귤",20230820
202308,공연전시,제주해양동물박물관,제주 서귀포시 성산읍 서성일로 689-21,0,"미션,친절,주인,집중,아이",20230831
202308,공연전시,제주해양동물박물관,제주 서귀포시 성산읍 서성일로 689-21,0,구경,20230831
202308,공연전시,제주해양동물박물관,제주 서귀포시 성산읍 서성일로 689-21,0,"해양,관람,우리나라,그림,활동",20230830
202308,공연전시,제주해양동물박물관,제주 서귀포시 성산읍 서성일로 689-21,0,"입구,도장,어른,집중,전시",20230828
202308,공연전시,제주해양동물박물관,제주 서귀포시 성산읍 서성일로 689-21,0,"친절,실감,전시,실물,추억",20230827
202308,공연전시,제주해양동물박물관,제주 서귀포시 성산읍 서성일로 689-21,0,"아이,실제,해양,방문,박물관",20230827
202308,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,"진동,곰팡이,에어컨,박물관,냄새",20230829
202308,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,"아들,초딩,제우스,게임,스탬프",20230819
202308,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,"트릭,냄새,박물관,관리,아이",20230819
202308,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,"사전,지식,경우,내용,유익",20230818
202308,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,아이,20230816
202308,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,"신화,사진,박물관,주변,그리스",20230813
202308,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,"전시,찌린내,냄새",20230813
202308,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,"셀카,오름,아이,경치",20230812
202308,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,"숙소,트릭,근처,아트,시간",20230812
202308,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,"아이,냄새,웨딩,태풍,별자리",20230811
202308,레저관광,걸리버여행기,제주 제주시 우도면 우도로 1,0,,20230819
202308,레저관광,걸리버여행기,제주 제주시 우도면 우도로 1,0,,20230817
202308,레저관광,걸리버여행기,제주 제주시 우도면 우도로 1,0,"가격,전기,친절,우도",20230815
202308,레저관광,걸리버여행기,제주 제주시 우도면 우도로 1,0,친절,20230811
202308,레저관광,걸리버여행기,제주 제주시 우도면 우도로 1,0,,20230801
202308,레저관광,제주바다체험장,제주 제주시 구좌읍 동복리 608-3,0,,20230827
202308,레저관광,제주바다체험장,제주 제주시 구좌읍 동복리 608-3,0,"안내,계산,주인,생물,아이",20230820
202308,레저관광,제주바다체험장,제주 제주시 구좌읍 동복리 608-3,0,"행복,다음,아이",20230814
202308,레저관광,제주바다체험장,제주 제주시 구좌읍 동복리 608-3,0,"소라,불가사리,주변,구경,낙지",20230805
202308,레저관광,제주바다체험장,제주 제주시 구좌읍 동복리 608-3,0,"입장료,어른,제주도,아이,공간",20230804
202308,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,경험,20230829
202308,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,"친절,방문",20230829
202308,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,"실탄,사격,친절,방문,점수",20230828
202308,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,가족,20230827
202308,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,방문,20230826
202308,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,제주,20230826
202308,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,"제주,실탄,사격,남편",20230823
202308,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,"실탄,친절,사격,처음,설명",20230823
202308,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,친구,20230823
202308,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,"시간,주상절리,투어",20230831
202308,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,"체험,최고,요트,바다,가운데",20230831
202308,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,멋저,20230831
202308,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,"친절,제주도,요트,직원,방문",20230830
202308,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,"바닷물,댓짱짱,스릴,파도,샤워",20230829
202308,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,"사정,서비스,바다,멀미,아이",20230828
202308,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,"경치,신기,자체,풍경,추천",20230827
202308,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,,20230827
202308,키즈,서프라이즈테마파크,제주 제주시 조천읍 남조로 2243,0,"사진,아이",20230828
202308,키즈,서프라이즈테마파크,제주 제주시 조천읍 남조로 2243,0,"공간,아이",20230828
202308,키즈,서프라이즈테마파크,제주 제주시 조천읍 남조로 2243,0,"불빛,조심",20230825
202308,키즈,서프라이즈테마파크,제주 제주시 조천읍 남조로 2243,0,"가득,어벤져스,아들,덕후,날씨",20230821
202308,키즈,서프라이즈테마파크,제주 제주시 조천읍 남조로 2243,0,아이,20230818
202308,키즈,서프라이즈테마파크,제주 제주시 조천읍 남조로 2243,0,볼거리,20230818
202308,키즈,서프라이즈테마파크,제주 제주시 조천읍 남조로 2243,0,"공룡,아이",20230816
202308,키즈,서프라이즈테마파크,제주 제주시 조천읍 남조로 2243,0,"트랜스포머,사진,로봇,아들",20230816
202308,키즈,서프라이즈테마파크,제주 제주시 조천읍 남조로 2243,0,"이용,기억,사진,매점,실외",20230815
202308,테마파크,블루마운틴4255,제주 서귀포시 성산읍 중산간동로 4255,0,"체험,구경,풍경,힐링,예약",20230830
202308,테마파크,블루마운틴4255,제주 서귀포시 성산읍 중산간동로 4255,0,"수영장,족욕,커피,식당",20230829
202308,테마파크,블루마운틴4255,제주 서귀포시 성산읍 중산간동로 4255,0,,20230819
202308,테마파크,블루마운틴4255,제주 서귀포시 성산읍 중산간동로 4255,0,"커피,인테리어",20230816
202308,테마파크,블루마운틴4255,제주 서귀포시 성산읍 중산간동로 4255,0,족욕,20230813
202308,테마파크,블루마운틴4255,제주 서귀포시 성산읍 중산간동로 4255,0,,20230809
202308,테마파크,생각하는정원,제주 제주시 한경면 녹차분재로 675,0,정원,20230828
202308,테마파크,생각하는정원,제주 제주시 한경면 녹차분재로 675,0,"식물원,할인,식사",20230825
202308,테마파크,생각하는정원,제주 제주시 한경면 녹차분재로 675,0,"사진,봄가을,관리,여름,생각",20230819
202308,테마파크,생각하는정원,제주 제주시 한경면 녹차분재로 675,0,"정리,관리",20230814
202308,테마파크,생각하는정원,제주 제주시 한경면 녹차분재로 675,0,"분재,드립,정원,오전,코스",20230813
202308,테마파크,생각하는정원,제주 제주시 한경면 녹차분재로 675,0,,20230805
202308,테마파크,쇠소깍산물관광농원,제주 서귀포시 남원읍 하례로 90,0,"친절,볼거리,음료,사장",20230821
202308,테마파크,쇠소깍산물관광농원,제주 서귀포시 남원읍 하례로 90,0,"전시,여름,구경",20230808
202308,테마파크,쇠소깍산물관광농원,제주 서귀포시 남원읍 하례로 90,0,"전통,농기구,물건,교실,추억",20230807
202308,테마파크,쇠소깍산물관광농원,제주 서귀포시 남원읍 하례로 90,0,"체험,물건,추억,한라봉,엄마",20230804
202308,테마파크,쇠소깍산물관광농원,제주 서귀포시 남원읍 하례로 90,0,"체험,달고나,제주패스,코스",20230802
202308,테마파크,베니스랜드,제주 서귀포시 성산읍 난산리 2575,0,"체험,어른,볼거리,아이,시간",20230831
202308,테마파크,베니스랜드,제주 서귀포시 성산읍 난산리 2575,0,볼거리,20230828
202308,테마파크,베니스랜드,제주 서귀포시 성산읍 난산리 2575,0,"제주도,방문,다음",20230828
202308,테마파크,베니스랜드,제주 서귀포시 성산읍 난산리 2575,0,"볼거리,제주도,방문,물고기,다양",20230828
202308,테마파크,베니스랜드,제주 서귀포시 성산읍 난산리 2575,0,경험,20230828
202308,자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,0,"가족,기분,장소,폭포,힘듦",20230820
202308,자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,0,"다리,아들,초등학생,하늘,소요",20230815
202308,자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,0,"한번,버스",20230807
202308,자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,0,,20230803
202308,자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,0,"아들,폭포",20230802
202308,자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,0,"제주도,완벽,여름,계단,그늘",20230802
202308,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,볼거리,20230830
202308,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,"아웃,사진,마지막,도로,해안",20230827
202308,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,"바위,산방산,사진,해안,권해봄니댜",20230826
202308,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,"여행,경관,친정엄마,장소",20230819
202308,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,"물때,모자,입장,가능,양산",20230818
202308,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,"파도,카페,해안,용머리",20230814
202308,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,"경치,최고,제주",20230814
202308,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,"입장,방문,확인,처음,갯강구",20230813
202308,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,"주차장,초록,불가,파도,날씨",20230801
202308,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,진심,20230831
202308,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,"폭포,사진",20230831
202308,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,폭포,20230829
202308,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,"폭포,사진,추억",20230824
202308,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,"하늘,바다,폭포,경관",20230823
202308,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,,20230818
202308,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,"입구,주차,여름,근처,계단",20230817
202308,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,"입장료,핸드폰,제주도,계단,생각",20230816
202308,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,"바다,정방폭포",20230815
202308,자연,대포주상절리,제주 서귀포시 이어도로 36-24,0,"반찬,대포,친절,음식,방문",20230830
202308,자연,대포주상절리,제주 서귀포시 이어도로 36-24,0,,20230818
202308,자연,대포주상절리,제주 서귀포시 이어도로 36-24,0,"더위,진입로,공사,요금,주변",20230818
202308,자연,대포주상절리,제주 서귀포시 이어도로 36-24,0,"파도,주상절리",20230815
202308,기타,더힐링타임,제주 제주시 서해안로 652,0,"피로,제주",20230827
202308,기타,더힐링타임,제주 제주시 서해안로 652,0,힐링,20230825
202308,기타,더힐링타임,제주 제주시 서해안로 652,0,"투어,패스,제주도,족욕",20230823
202308,기타,더힐링타임,제주 제주시 서해안로 652,0,,20230822
202308,기타,더힐링타임,제주 제주시 서해안로 652,0,,20230820
202308,기타,더힐링타임,제주 제주시 서해안로 652,0,"힐링,타임,족욕,제주",20230817
202308,기타,더힐링타임,제주 제주시 서해안로 652,0,,20230816
202308,기타,신화월드 랜딩다이닝,제주 서귀포시 안덕면 신화역사로304번길 38 랜딩관 제주신화월드 호텔앤리조트 G층,0,"만족,친절,음식,직원",20230829
202308,기타,신화월드 랜딩다이닝,제주 서귀포시 안덕면 신화역사로304번길 38 랜딩관 제주신화월드 호텔앤리조트 G층,0,"가족,식사,랍스터,갈비,투명",20230828
202308,기타,신화월드 랜딩다이닝,제주 서귀포시 안덕면 신화역사로304번길 38 랜딩관 제주신화월드 호텔앤리조트 G층,0,"해체,디저트,디너,다이닝,랜딩",20230826
